H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f2999fffffff,N4,Corridors_2022_within_1.0km,11,Grassland,"(np.float64(37.692268643727886), np.float64(22.423566420912724))",13,Shrubland,"(np.float64(37.691625871777994), np.float64(22.419745591553344))",0.34446059700262077
863f2999fffffff,N4,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.668593210240154), np.float64(22.427548693766163))",49,Shrubland,"(np.float64(37.66109420415807), np.float64(22.423647142659753))",0.9006932503639147
863f2999fffffff,N4,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",0.5954255890834501
863f2999fffffff,N4,Corridors_2022_within_1.0km,20,Shrubland,"(np.float64(37.685198152279064), np.float64(22.47086936467182))",25,Grassland,"(np.float64(37.68359122240433), np.float64(22.470139025055843))",0.18963191669841234
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",34,Shrubland,"(np.float64(37.67020651682074), np.float64(22.45999114828646))",0.38847870982695354
863f2999fffffff,N4,Corridors_2022_within_1.0km,31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.6509324825923679
863f2999fffffff,N4,Corridors_2022_within_1.0km,33,Shrubland,"(np.float64(37.672342713281196), np.float64(22.46225904498871))",37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",0.4824951224762796
863f2999fffffff,N4,Corridors_2022_within_1.0km,44,Shrubland,"(np.float64(37.66589064635993), np.float64(22.456681906103057))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.1332928889082034
863f2999fffffff,N4,Corridors_2022_within_1.0km,6,Grassland,"(np.float64(37.700196164443234), np.float64(22.453917797795693))",7,Shrubland,"(np.float64(37.699727476563105), np.float64(22.45728120392191))",0.3011428273358979
863f2999fffffff,N4,Corridors_2022_within_1.0km,22,Grassland,"(np.float64(37.68420338616613), np.float64(22.468947418313984))",25,Grassland,"(np.float64(37.68359122240433), np.float64(22.470139025055843))",0.12515759429034765
863f2999fffffff,N4,Corridors_2022_within_1.0km,27,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456070377716472))",39,Shrubland,"(np.float64(37.668861031885946), np.float64(22.461720900008515))",0.7758552513396547
863f2999fffffff,N4,Corridors_2022_within_1.0km,2,Grassland,"(np.float64(37.71452462249293), np.float64(22.457819348902103))",3,Shrubland,"(np.float64(37.71372115755557), np.float64(22.46185543625356))",0.36687454725283275
863f2999fffffff,N4,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",0.15707165434270626
863f2999fffffff,N4,Corridors_2022_within_1.0km,11,Grassland,"(np.float64(37.692268643727886), np.float64(22.423566420912724))",15,Shrubland,"(np.float64(37.690822406840624), np.float64(22.422301780209267))",0.19546733155034557
863f2999fffffff,N4,Corridors_2022_within_1.0km,28,Shrubland,"(np.float64(37.67421746480172), np.float64(22.456877595186764))",31,Shrubland,"(np.float64(37.672878356572774), np.float64(22.45714666767686))",0.15051169467559086
863f2999fffffff,N4,Corridors_2022_within_1.0km,12,Grassland,"(np.float64(37.69216151506957), np.float64(22.425261577600335))",14,Shrubland,"(np.float64(37.6913580501322), np.float64(22.419207446573147))",0.5413626670161241
863f2999fffffff,N4,Corridors_2022_within_1.0km,29,Shrubland,"(np.float64(37.67394964315593), np.float64(22.437235303409665))",30,Shrubland,"(np.float64(37.67229807634023), np.float64(22.434380145320297))",0.31152468109099085
863f2999fffffff,N4,Corridors_2022_within_1.0km,35,Shrubland,"(np.float64(37.67113751587515), np.float64(22.4580884213922))",46,Shrubland,"(np.float64(37.6651115288449), np.float64(22.455532232736278))",0.7058249373533493
863f2999fffffff,N4,Corridors_2022_within_1.0km,32,Shrubland,"(np.float64(37.67220880245831), np.float64(22.45916471135259))",47,Shrubland,"(np.float64(37.66462944988248), np.float64(22.456447079202608))",0.8747358415380367
863f2999fffffff,N4,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.66973145223476), np.float64(22.457886617024627))",43,Shrubland,"(np.float64(37.667521923657), np.float64(22.460151310482946))",0.3163271866947645
