H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299afffffff,N6,Corridors_2022_within_1.0km,36,Grassland,"(np.float64(37.81512026251947), np.float64(22.481456033408676))",51,Shrubland,"(np.float64(37.81256773930807), np.float64(22.47997883268108))",0.3117448506260053
863f299afffffff,N6,Corridors_2022_within_1.0km,96,Grassland,"(np.float64(37.79268492692452), np.float64(22.470041300513625))",102,Shrubland,"(np.float64(37.790266747040036), np.float64(22.467624062959377))",0.34259290986547836
863f299afffffff,N6,Corridors_2022_within_1.0km,88,Closed DC broadleaf,"(np.float64(37.79823778443704), np.float64(22.46923555466221))",98,Shrubland,"(np.float64(37.79214755361686), np.float64(22.470041300513625))",0.6796856208878715
863f299afffffff,N6,Corridors_2022_within_1.0km,107,Shrubland,"(np.float64(37.78873139473242), np.float64(22.447710629774395))",111,Shrubland,"(np.float64(37.78784856715555), np.float64(22.44721183472352))",0.10738654821806355
863f299afffffff,N6,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.80544754298153), np.float64(22.46990700953839))",79,Shrubland,"(np.float64(37.80222330313555), np.float64(22.46950413661268))",0.35962173672430464
863f299afffffff,N6,Corridors_2022_within_1.0km,77,Shrubland,"(np.float64(37.80255916145284), np.float64(22.46554255284322))",88,Closed DC broadleaf,"(np.float64(37.79823778443704), np.float64(22.46923555466221))",0.5795157974494455
863f299afffffff,N6,Corridors_2022_within_1.0km,37,Shrubland,"(np.float64(37.814717232538726), np.float64(22.474204320745937))",52,Shrubland,"(np.float64(37.81229905265424), np.float64(22.473532865869757))",0.2748358945369777
863f299afffffff,N6,Corridors_2022_within_1.0km,10,Shrubland,"(np.float64(37.82277783215368), np.float64(22.480113123656317))",35,Shrubland,"(np.float64(37.81525460584639), np.float64(22.47971025073061))",0.835778960981489
863f299afffffff,N6,Corridors_2022_within_1.0km,69,Shrubland,"(np.float64(37.80477582634695), np.float64(22.464132497603245))",84,Shrubland,"(np.float64(37.799939466577975), np.float64(22.464535370528953))",0.5379720796927914
863f299afffffff,N6,Corridors_2022_within_1.0km,7,Shrubland,"(np.float64(37.82331520546134), np.float64(22.483470398037216))",29,Shrubland,"(np.float64(37.81659803911555), np.float64(22.483067525111508))",0.7464022758781661
