H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299a7ffffff,N1,Corridors_2022_within_1.0km,21,Shrubland,"(np.float64(37.84488434277448), np.float64(22.40523424141247))",82,Shrubland,"(np.float64(37.838793076075596), np.float64(22.409397748426244))",0.7690272488267448
863f299a7ffffff,N1,Corridors_2022_within_1.0km,126,Closed DC broadleaf,"(np.float64(37.83648645670065), np.float64(22.432498497018805))",135,Shrubland,"(np.float64(37.83547871037179), np.float64(22.4251116297363))",0.6597992288097061
863f299a7ffffff,N1,Corridors_2022_within_1.0km,40,Shrubland,"(np.float64(37.8432719486483), np.float64(22.407248841580422))",95,Shrubland,"(np.float64(37.83843476626978), np.float64(22.40523424141247))",0.5654224151198132
863f299a7ffffff,N1,Corridors_2022_within_1.0km,13,Shrubland,"(np.float64(37.84622800454629), np.float64(22.43155835027376))",78,Shrubland,"(np.float64(37.83924096333287), np.float64(22.426723309870667))",0.8846144102710523
863f299a7ffffff,N1,Corridors_2022_within_1.0km,24,Shrubland,"(np.float64(37.84444459892188), np.float64(22.40700464762067))",87,Shrubland,"(np.float64(37.83870349862414), np.float64(22.40751745493615))",0.6388213769234913
863f299a7ffffff,N1,Corridors_2022_within_1.0km,88,Shrubland,"(np.float64(37.83870349862414), np.float64(22.40818898832547))",108,Shrubland,"(np.float64(37.83749420302951), np.float64(22.399324747586462))",0.7917371136494276
863f299a7ffffff,N1,Corridors_2022_within_1.0km,14,Shrubland,"(np.float64(37.84472310336186), np.float64(22.402241888629664))",79,Shrubland,"(np.float64(37.838972230978506), np.float64(22.399190440908598))",0.6925170271866344
863f299a7ffffff,N1,Corridors_2022_within_1.0km,73,Shrubland,"(np.float64(37.83977842804159), np.float64(22.43263280369667))",128,Shrubland,"(np.float64(37.83606992155139), np.float64(22.426051776481348))",0.7106452121689717
863f299a7ffffff,N1,Corridors_2022_within_1.0km,65,Shrubland,"(np.float64(37.84042338569206), np.float64(22.435345798589516))",124,Shrubland,"(np.float64(37.836553639789244), np.float64(22.42833499000503))",0.7518823705965976
863f299a7ffffff,N1,Corridors_2022_within_1.0km,66,Shrubland,"(np.float64(37.84031589275032), np.float64(22.42873791003862))",89,Shrubland,"(np.float64(37.83870349862414), np.float64(22.426589003192802))",0.2603995164370504
