H3_Index,Position,Category,Polygon_A,Ecosystem_A,Start_Point,Polygon_B,Ecosystem_B,End_Point,Distance_km
863f299b7ffffff,N2,Corridors_2022_within_1.0km,51,Shrubland,"(np.float64(37.7616314773338), np.float64(22.347377387493115))",89,Closed DC broadleaf,"(np.float64(37.75599460156396), np.float64(22.341628428726768))",0.8050297688873601
863f299b7ffffff,N2,Corridors_2022_within_1.0km,11,Shrubland,"(np.float64(37.776560495109024), np.float64(22.376526089434886))",16,Shrubland,"(np.float64(37.775489354820216), np.float64(22.381103714682094))",0.4204429526787867
863f299b7ffffff,N2,Corridors_2022_within_1.0km,62,Shrubland,"(np.float64(37.759199096261305), np.float64(22.344392955346652))",98,Shrubland,"(np.float64(37.754334334116315), np.float64(22.351618422648613))",0.8348404624452461
863f299b7ffffff,N2,Corridors_2022_within_1.0km,122,Shrubland,"(np.float64(37.74938031028059), np.float64(22.337885546906993))",149,Shrubland,"(np.float64(37.74514037997074), np.float64(22.34448271270444))",0.7480110089907813
863f299b7ffffff,N2,Corridors_2022_within_1.0km,55,Shrubland,"(np.float64(37.76129674599355), np.float64(22.345829073071265))",59,Shrubland,"(np.float64(37.76022560570475), np.float64(22.347310069474773))",0.17653571288379113
863f299b7ffffff,N2,Corridors_2022_within_1.0km,34,Shrubland,"(np.float64(37.77198902137644), np.float64(22.376526089434886))",36,Shrubland,"(np.float64(37.77122913776247), np.float64(22.373392741672095))",0.28865738542223535
863f299b7ffffff,N2,Corridors_2022_within_1.0km,92,Shrubland,"(np.float64(37.75486990426072), np.float64(22.340174359530597))",126,Closed DC broadleaf,"(np.float64(37.749112525208396), np.float64(22.3393665433105))",0.6429751054754949
863f299b7ffffff,N2,Corridors_2022_within_1.0km,111,Shrubland,"(np.float64(37.75266067741506), np.float64(22.367438156958816))",139,Shrubland,"(np.float64(37.74737192223908), np.float64(22.36360102991336))",0.6774468915937815
863f299b7ffffff,N2,Corridors_2022_within_1.0km,84,Shrubland,"(np.float64(37.75647661469393), np.float64(22.338827999163772))",122,Shrubland,"(np.float64(37.74938031028059), np.float64(22.337885546906993))",0.791998559516691
863f299b7ffffff,N2,Corridors_2022_within_1.0km,85,Shrubland,"(np.float64(37.75582202896188), np.float64(22.343974087676973))",87,Shrubland,"(np.float64(37.75647661469393), np.float64(22.349329610025013))",0.47750165647635207
863f299b7ffffff,N2,Corridors_2022_within_1.0km,103,Grassland,"(np.float64(37.753263193827514), np.float64(22.335866006356756))",135,Grassland,"(np.float64(37.74790749238349), np.float64(22.342059264044153))",0.8070079637809905
